0;0;0;0;0;12;36;47;49;41;49;47;47;38;39;39;28;31;35;36;36;28;12;4;0;19;55;52;15;3;6;0;23;35;15;9;15;60;63;60;38;30;27;23;12;3;55;55;47;98;98;73;57;65;60;46;47;0;11;9;23;23;0;0;0;0;0;0;0;0;4;31;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11;7;9;15;27;41;46;28;31;31;46;58;58;57;63;60;78;66;63;52;76;62;58;60;74;76;22;46;43;46;54;52;49;49;63;68;62;60;58;49;33;49;38;44;33;31;36;51;43;23;71;74;63;49;41;35;46;22;22;11;15;11;55;51;7;23;36;46;44;35;22;7;38;49;20;25;43;43;23;23;15;35;39;44;41;9;0;0;19;17;11;14;1;6;41;38;4;15;0;15;14;20;25;19;15;11;4;0;1;14;15;0;0;0;3;15;25;14;6;0;0;3;7;14;11;9;0;23;23;0;1;12;7;65;66;44;25;7;15;0;7;20;4;3;4;27;23;25;0;6;14;17;23;12;30;27;15;11;9;7;11;0;3;28;31;33;28;30;0;9;3;0;4;19;12;7;12;7;6;0;9;11;19
0;0;0;0;0;0;31;47;51;46;51;51;23;30;27;44;44;36;38;25;4;6;0;0;0;15;65;63;36;3;7;20;35;71;60;52;60;63;66;44;11;0;1;0;3;0;7;36;36;68;71;39;39;66;58;49;49;9;0;0;17;19;6;1;0;0;0;0;0;0;49;46;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;17;3;3;3;4;6;25;27;14;14;6;22;39;52;60;65;66;65;63;54;55;51;52;51;74;84;79;76;52;27;55;62;65;71;65;28;17;44;43;39;33;25;31;41;43;41;33;35;28;30;11;7;6;7;15;22;28;22;19;3;23;65;71;62;46;31;35;28;25;22;14;27;28;25;22;15;28;28;19;30;27;22;22;9;7;0;4;27;41;14;0;11;9;17;0;1;3;14;15;27;38;25;0;0;19;17;6;0;6;0;9;0;7;9;11;20;28;15;0;0;0;1;1;0;4;0;0;1;0;9;7;0;0;0;0;0;0;19;25;23;9;3;4;0;55;54;28;23;23;19;7;7;1;0;3;15;17;4;9;15;28;39;31;4;4;19;17;41;35;14;0;9;19;22;12;4;4;23;31;4;3;17;11;11;12;15;1;0;25;27;3;6;0;4
0;0;0;0;0;9;38;52;57;52;52;51;38;33;28;14;20;27;25;19;33;23;12;30;30;74;89;70;41;41;39;44;97;100;70;60;57;44;49;33;3;3;11;11;0;0;22;22;0;35;27;36;46;71;63;39;36;36;0;0;0;23;25;0;0;0;0;0;0;0;27;25;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;7;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;33;38;27;9;4;7;36;27;41;62;63;39;39;68;76;76;87;86;70;90;79;55;62;57;63;51;55;55;39;41;30;62;58;49;58;58;46;31;7;23;14;11;11;23;23;0;23;31;22;15;0;3;12;14;0;6;4;0;0;0;0;0;15;28;35;33;35;20;0;0;0;9;6;20;22;27;0;1;0;0;0;0;19;17;0;0;0;12;25;22;0;1;0;0;0;0;11;9;0;3;0;7;0;0;0;0;0;4;3;0;7;0;0;0;3;14;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;19;12;14;9;9;12;0;22;22;12;7;7;9;0;0;6;0;7;6;1;17;12;4;6;22;22;7;20;22;23;35;23;15;0;0;11;12;15;12;4;11;0;0;4;0;12;9;3;17;0;0;0;0;0;9;6;14
0;0;0;0;0;11;33;49;54;47;52;52;46;39;49;49;4;23;19;33;27;17;27;41;52;68;94;71;63;28;52;55;103;103;36;33;35;90;94;47;31;38;35;36;17;14;0;1;0;3;0;7;19;58;65;68;43;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;11;0;0;1;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63;62;43;39;23;44;54;63;68;58;62;62;71;74;71;73;82;89;90;74;71;74;79;43;41;39;38;47;38;47;33;36;20;33;30;28;23;19;23;23;27;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;0;9;6;15;0;0;1;0;0;0;0;0;0;0;0;15;17;0;0;0;0;0;0;0;3;33;39;31;14;9;14;14;0;0;0;0;17;11;0;0;6;12;7;0;0;6;0;0;1;6;4;0;3;3;3;6;12;15;1;0;11;7;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;7;3;3;0;0;6;7;6;1;4;27;28;17;20;12;1;7;0;0;0;6;6;17;14;3;12;22;15;14;23;23;15;1;0;19;12;0;1;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;31;52;57;55;52;52;49;51;54;35;25;9;20;35;35;4;0;6;12;52;71;57;47;54;51;52;81;98;58;38;19;87;100;71;25;9;25;19;19;6;0;0;0;1;4;0;0;36;41;28;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;22;22;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;6;0;4;0;65;65;62;84;82;74;89;86;66;54;60;63;65;54;86;84;65;51;74;66;54;63;65;39;49;47;31;46;57;49;31;31;22;20;27;14;25;23;6;14;6;0;0;0;0;0;6;9;0;0;1;9;12;0;0;0;0;0;0;0;3;1;0;0;0;0;11;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9;0;39;43;27;28;11;3;3;7;0;6;6;7;0;0;0;0;7;9;7;14;6;4;3;9;12;15;0;0;0;0;3;15;15;0;1;0;0;1;9;0;0;0;0;9;9;0;0;0;0;0;9;12;4;0;1;0;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;9;14;12;12;0;11;0;7;4;0;1;0;0;0;6;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;25;25
0;0;0;0;0;4;30;51;55;54;49;51;44;44;58;60;35;19;41;43;41;36;47;55;52;51;78;76;55;62;106;109;62;39;43;35;39;33;51;46;43;41;23;19;17;4;0;0;0;0;0;0;0;17;7;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;52;51;19;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;43;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;23;31;25;46;100;94;92;90;90;76;52;52;20;57;62;47;54;95;100;81;81;62;43;47;57;57;28;63;55;39;47;44;38;33;44;22;23;15;11;12;11;9;11;6;15;0;0;0;0;0;0;3;0;7;0;14;15;0;0;0;0;0;0;0;0;0;0;0;0;0;12;27;27;11;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;7;20;12;76;81;33;31;17;0;14;11;22;20;14;46;46;20;3;11;11;17;14;12;20;11;15;14;4;3;0;3;14;14;36;49;11;12;12;14;4;17;15;11;0;4;4;9;20;7;0;0;0;0;3;0;1;3;1;9;11;0;0;0;0;0;0;1;6;0;11;19;15;9;0;0;0;0;3;0;0;0;14;4;6;6;0;0;1;0;0;0;3;17;12;0;0;6;7;1;0;0;4;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;22;47;58;58;44;52;43;44;55;51;47;44;43;35;27;33;49;49;41;49;78;78;55;41;84;109;90;60;57;65;62;39;30;35;28;28;19;17;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;17;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;66;44;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;22;22;19;36;31;22;28;30;52;52;71;82;124;121;62;63;55;58;60;46;51;66;70;57;46;79;113;109;100;78;68;68;60;54;39;41;60;63;51;35;35;33;30;30;27;22;27;33;30;3;4;0;0;15;7;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;60;84;65;51;28;27;19;9;25;17;22;41;41;28;27;15;17;6;0;0;7;0;0;0;0;0;0;15;15;0;19;47;39;28;19;7;28;30;17;9;0;9;6;4;41;41;0;0;11;11;23;23;3;9;11;0;0;0;0;0;0;0;4;0;0;0;0;17;22;11;19;17;0;0;4;11;0;6;12;14;20;0;0;4;0;0;0;0;0;6;14;0;20;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;0;0;1;28;47;54;54;43;46;20;41;46;36;22;25;14;27;38;27;51;84;109;92;49;43;54;49;68;73;49;39;30;28;20;22;0;6;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;49;44;23;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;66;68;39;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;33;36;35;43;43;41;39;44;43;94;119;100;66;49;47;57;52;52;54;30;51;63;62;121;124;95;84;54;65;52;51;28;25;44;47;30;38;38;17;7;6;27;6;36;28;22;20;0;0;0;15;19;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9;19;20;20;14;20;25;19;102;106;73;68;54;39;22;27;27;20;51;62;54;55;39;28;35;20;4;6;0;31;31;33;17;33;41;19;4;19;41;51;47;31;30;4;36;31;9;17;11;19;43;52;54;43;17;27;30;1;0;0;3;12;20;7;6;4;0;0;0;6;9;0;0;14;23;19;12;1;0;1;1;0;0;0;0;0;7;20;6;0;0;0;0;0;0;17;15;1;0;0;0;0;3;0;9;23;28;20;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;19;41;55;58;49;49;49;20;31;38;36;31;27;38;35;35;46;57;109;114;65;20;23;28;33;54;54;39;30;12;12;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;44;17;27;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;41;33;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19;36;39;25;19;27;35;46;49;55;84;119;116;86;84;76;74;55;47;38;36;28;33;33;97;117;111;57;43;46;41;36;66;71;43;33;41;41;36;19;28;19;3;6;6;4;20;12;14;17;20;0;0;0;1;4;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;11;9;14;14;15;0;84;102;87;38;55;43;38;38;47;35;33;44;51;55;43;19;20;19;25;15;0;11;0;23;27;25;0;19;19;0;0;33;33;31;0;0;12;20;23;12;6;20;22;27;33;36;38;39;12;3;19;20;12;9;9;0;6;11;0;1;0;0;0;0;0;0;3;22;12;0;3;7;0;6;7;0;0;0;6;17;3;0;9;17;3;4;9;0;0;12;6;7;4;0;0;0;20;20;7;0;3;0;0;0;0;0;3;14;9
0;0;0;0;0;3;27;46;55;55;30;47;51;51;33;0;31;30;31;0;25;28;12;27;79;78;36;35;0;0;0;23;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;4;22;25;39;31;44;62;98;97;100;86;74;92;78;78;60;73;63;60;70;70;78;70;57;58;74;73;55;71;70;70;57;19;27;38;31;33;31;14;0;17;14;1;12;17;17;9;9;0;0;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;11;3;6;0;0;0;0;0;6;7;0;0;0;0;0;0;0;3;0;0;0;0;4;3;0;27;51;49;36;27;30;30;12;22;20;14;47;44;30;3;7;1;9;25;23;3;12;0;3;0;0;6;14;19;4;4;14;0;12;17;6;11;7;3;0;7;12;20;30;33;43;49;15;22;22;12;14;0;0;0;0;0;4;11;0;0;11;11;6;11;0;11;15;15;12;6;3;15;15;12;4;12;12;0;0;0;0;0;0;0;0;0;0;7;0;11;0;0;9;0;9;12;0;9;9;0;1;0;0;0;0;0;0;0
